source,external_product_code,product_name,category_name,sale_date,quantity
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-03-29,12
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-03-29,29
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-03-29,16
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-03-29,13
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-03-29,15
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-03-29,14
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-03-29,21
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-03-29,42
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-03-29,27
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-03-29,42
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-03-29,38
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-03-29,28
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-03-29,33
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-03-29,52
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-03-29,21
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-03-29,30
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-03-29,19
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-03-29,15
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-03-29,10
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-03-29,45
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-03-29,22
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-03-29,10
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-03-30,56
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-03-30,46
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-03-30,36
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-03-30,48
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-03-30,24
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-03-30,195
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-03-30,136
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-03-30,95
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-03-30,59
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-03-30,62
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-03-30,97
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-03-30,24
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-03-30,24
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-03-30,47
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-03-30,49
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-03-30,137
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-03-30,130
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-03-30,67
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-03-30,58
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-03-30,71
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-03-30,37
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-03-30,51
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-03-30,48
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-03-30,26
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-03-30,44
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-03-30,19
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-03-30,19
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-03-30,28
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-03-30,16
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-03-30,33
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-03-30,16
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-03-30,14
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-03-30,23
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-03-30,13
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-03-30,33
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-03-30,43
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-03-30,46
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-03-30,38
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-03-30,69
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-03-30,35
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-03-30,51
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-03-30,63
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-03-30,24
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-03-30,41
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-03-30,21
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-03-30,13
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-03-30,10
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-03-30,41
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-03-30,22
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-03-30,15
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-03-31,48
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-03-31,34
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-03-31,23
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-03-31,33
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-03-31,20
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-03-31,134
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-03-31,81
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-03-31,60
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-03-31,48
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-03-31,38
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-03-31,72
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-03-31,21
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-03-31,22
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-03-31,35
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-03-31,26
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-03-31,86
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-03-31,100
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-03-31,33
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-03-31,65
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-03-31,56
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-03-31,22
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-03-31,37
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-03-31,26
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-03-31,20
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-03-31,45
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-03-31,17
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-03-31,21
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-03-31,19
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-03-31,11
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-03-31,17
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-03-31,15
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-03-31,9
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-03-31,17
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-03-31,11
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-03-31,27
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-03-31,42
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-03-31,21
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-03-31,25
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-03-31,38
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-03-31,24
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-03-31,27
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-03-31,40
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-03-31,19
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-03-31,30
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-03-31,15
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-03-31,15
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-03-31,9
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-03-31,39
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-03-31,19
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-03-31,10
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-04-01,45
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-04-01,32
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-04-01,35
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-04-01,29
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-04-01,22
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-04-01,118
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-04-01,99
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-04-01,56
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-04-01,60
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-04-01,31
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-04-01,71
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-04-01,17
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-04-01,24
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-04-01,30
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-04-01,36
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-04-01,81
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-04-01,100
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-04-01,39
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-04-01,64
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-04-01,42
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-04-01,23
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-04-01,33
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-04-01,27
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-04-01,19
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-04-01,33
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-04-01,12
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-04-01,14
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-04-01,26
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-04-01,12
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-04-01,22
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-04-01,16
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-04-01,10
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-04-01,17
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-04-01,10
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-04-01,23
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-04-01,37
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-04-01,24
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-04-01,27
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-04-01,38
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-04-01,23
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-04-01,26
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-04-01,54
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-04-01,21
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-04-01,29
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-04-01,18
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-04-01,15
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-04-01,8
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-04-01,35
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-04-01,23
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-04-01,9
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-04-02,43
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-04-02,37
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-04-02,28
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-04-02,31
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-04-02,18
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-04-02,142
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-04-02,102
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-04-02,54
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-04-02,46
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-04-02,46
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-04-02,81
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-04-02,17
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-04-02,16
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-04-02,40
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-04-02,24
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-04-02,77
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-04-02,92
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-04-02,51
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-04-02,48
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-04-02,45
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-04-02,25
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-04-02,33
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-04-02,25
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-04-02,20
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-04-02,50
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-04-02,12
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-04-02,20
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-04-02,24
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-04-02,9
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-04-02,21
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-04-02,12
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-04-02,9
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-04-02,18
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-04-02,10
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-04-02,17
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-04-02,32
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-04-02,22
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-04-02,26
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-04-02,41
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-04-02,28
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-04-02,27
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-04-02,46
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-04-02,16
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-04-02,25
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-04-02,15
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-04-02,14
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-04-02,8
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-04-02,39
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-04-02,19
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-04-02,8
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-04-03,50
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-04-03,46
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-04-03,29
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-04-03,32
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-04-03,14
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-04-03,117
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-04-03,78
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-04-03,69
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-04-03,44
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-04-03,49
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-04-03,71
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-04-03,26
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-04-03,18
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-04-03,35
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-04-03,29
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-04-03,107
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-04-03,103
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-04-03,45
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-04-03,63
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-04-03,44
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-04-03,25
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-04-03,28
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-04-03,27
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-04-03,25
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-04-03,31
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-04-03,16
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-04-03,15
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-04-03,20
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-04-03,14
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-04-03,15
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-04-03,11
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-04-03,8
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-04-03,20
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-04-03,12
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-04-03,19
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-04-03,33
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-04-03,33
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-04-03,25
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-04-03,47
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-04-03,19
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-04-03,25
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-04-03,44
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-04-03,16
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-04-03,29
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-04-03,12
